Resonance,,Résonance ,,Risonanza,,Resonanz,,Resonancia,,共鳴,,공명,,共鸣,,,,"Healing power +25%, heals spread over 3 turns.",,"Soins +25 %, les soins sont répartis sur 3 tours.",,"+25% potenza di guarigione, guarisce per 3 turni",,"Heilkraft +25 %, heilt über 3 Runden verteilt.",,"+25 % de poder de curación, curaciones repartidas en 3 turnos.",,ーリング効果+25％、3ターンに渡って回復する,,"치유 파워 +25%, 3턴에 걸쳐 치유합니다.",,疗力 +25%，治疗延伸 3 回合,
Last to Fall,,Dernier debout ,,Ultimo bastione,,Bis zum Letzten,,Hasta el final,,最終防衛線,,마지막 생존자,,挺到最后,,,,Defense is increased by % missing health,,La défense est augmentée d'un % de la santé manquante.,,la difesa aumenta proporzionalmente alla salute mancante,,Verteidigung steigt um % verlorener LP,,la defensa aumenta en un porcentaje de la salud que falta.,,御力が、失ったHP％増加する,,방어가 체력 손실 %만큼 증가,,御力借助 % 的失去生命值提升了,
Priest,,Prêtre ,,Sacerdote,,Priester,,Sacerdote,,プリースト,,사제,,牧师,,,,,"Clerics who seek only to heal others, but on occasion must fight nonetheless",,"Des clercs dont le rôle est de protéger les autres, mais qui se rendent parfois utiles au combat.",,"Chierici il cui scopo è guarire gli altri, ma che quando è necessario scendono in battaglia.",,"Diese Kleriker wollen nur heilen, müssen gelegentlich aber doch kämpfen",,"Clérigos que solo desean curar a los demás, pero que en ocasiones deben luchar de todos modos.",,人を癒すことだけを追求するも、時には戦いを選ぶ聖職者,,"다른 사람들에 대한 치유만 추구하는 성직자, 하지만 때로는 싸우기도 해야 합니다",,单纯追求治愈他人但有时仍需战斗的牧师
Light's River,,Rivière de lumière ,,Fiume di luce,,Strom des Lichts,,Río de luz,,光の川,,빛의 강,,圣光之河,,,,Dodge increased by 15% of power,,Esquive augmentée de 15 % de la puissance.,,schivata +15% del valore di potenza,,Ausweichen steigt um 15 % der Macht,,la evasión aumenta en un 15 % del poder.,,避が威力の15％増加する,,회피가 파워의 15% 증가,,避功能增加了 15% 的能量,
Righteous Horizon,,Horizons de justice ,,Orizzonte virtuoso,,Gerechter Horizont,,Horizonte de justicia,,正義の地平線,,정의의 지평선,,正义地平线,,,,+1 healing range,,+1 de portée des soins.,,+1 alla portata della guarigione,,Heilreichweite +1,,+1 de alcance de curación.,,ーリング射程+1,,+1 치유 범위,,疗范围增加 +1,
Acolyte,,Acolyte ,,Accolito,,Akolyth,,Acólito,,アコライト,,견습생,,侍祭,,,,,Devotees who give up portions of their immortal soul to access more of a god's power,,Des dévots sacrifiant une partie de leur âme pour se rapprocher du pouvoir des Dieux.,,Devoti che rinunciano a parte della loro immortalità per ottenere poteri simili a quelli di un dio.,,"Gläubige, die Teile ihrer unsterblichen Seele aufgeben, um über mehr von der Macht ihres Gottes verfügen zu können",,Devotos que ceden porciones de su alma inmortal para acceder a una parte mayor del poder de un dios.,,神の力とより強くつながるため、不滅の魂の一部を捧げた者,,더 많은 신의 힘을 얻기 위해 불멸의 영혼 일부를 포기하는 신봉자들,,放弃部分不朽灵魂以获取更多神力的信徒
Consumption,,Consommation ,,Consumo,,Aufzehrung,,Consumo,,吸収,,소진,,消耗,,,,Healed for 20% of damage done,,Soigné de 20 % des dégâts infligés.,,guarisce per il 20% dei danni inflitti,,Heilung um 20 % des verursachten Schadens,,se cura en un 20 % del daño infligido.,,えたダメージの20％分回復する,,입은 대미지의 20% 치유,,愈已造成伤害的 20%,
Unholy Furor,,Fureur impie ,,Empio furore,,Unheiliger Zorn,,Furor impío,,不浄なる怒り,,위태로운 광기,,邪恶之怒,,,,"Healing increases the crit of your next attack by 6%, stacking up to 4 times",,"Les soins augmentent les dégâts critiques de la prochaine attaque de 6 %, cumulable jusqu'à 4 fois.",,"guarire aumenta del 6% colpo critico del prossimo attacco, fino a 4 volte",,"Heilung steigert die Krit-Chance deines nächsten Angriffs um 6 %, bis zu 4-mal stapelbar.",,"la curación aumenta un 6 % el crítico de tu próximo ataque, acumulándose hasta 4 veces.",,ーリングを使うと、次の攻撃の必殺率が6％増加する。効果は最大4回まで累積する,,"치유는 다음 공격의 치명타를 6% 증가시키고, 최대 4번까지 중첩됩니다",,疗使下次攻击的暴击率提高 6%，最多可叠加 4 次,
Crusader,,Croisé ,,Crociato,,Kreuzritter,,Cruzado,,クルセイダー,,십자군,,十字军,,,,,How much is a Crusader's oath worth? Nothing. Everything,,Combien vaut le serment d’un croisé ? À la fois tout et rien.,,Quanto vale il giuramento di un crociato? Nulla. Tutto.,,Was ist der Eid eines Kreuzritters wert? Nichts. Alles.,,"¿Cuánto vale el juramento de un cruzado? Nada, o todo.",,クルセイダーの誓約にはどれくらいの価値がある？　ゼロに等しく、同時にすべてでもある,,십자군 맹세의 가치는 얼마입니까? 아무것도 아님. 모든 것,,十字军的誓言价值几何？一文不值，或者无价。
Divine Purpose,,But divin ,,Scopo divino,,Göttliches Ziel,,Designio divino,,聖なる天命,,신의 의도,,神圣目的,,,,"Attacking increases the effect of your next heal, stacking infinitely",,"Attaquer augmente les effets des prochains soins, cumulable à l'infini.",,"attaccare aumenta l'efficacia della prossima guarigione, senza limiti",,"Angreifen erhöht die Wirkung deiner nächsten Heilung, unbegrenzt stapelbar",,"atacar aumenta el efecto de tu próxima curación, acumulándose hasta el infinito.",,撃すると、次回使用するヒーリングの効果が高まる。効果は無限に累積する,,"공격하면 다음 치유의 효과가 증가하고, 무한 중첩됩니다",,击会提升下一次治疗的效果，而且可以无限叠加,
Zealous Rush,,Charge du zélote ,,Carica infervorata,,Begeisterte Eile,,Embestida fanática,,情熱の突撃,,열성적인 돌진,,狂热一冲,,,,Gain movement range when a bonded unit gets to low health,,Augmente la portée de mouvement lorsqu'une unité en synergie a ses PV bas.,,aumenta la distanza di movimento quando le unità con cui ha un legame hanno la salute bassa,,"Bewegungsweite steigt, wenn eine verbundene Einheit bei niedriger Gesundheit ist",,gana alcance de movimiento cuando una unidad vinculada tiene poca salud.,,を結んだユニットのHPが低下した時、追加の移動範囲を獲得する,,결속된 유닛의 체력이 낮아지면 이동 범위를 획득합니다,,绑定单位生命值降低时获得移动范围,
Paladin,,Paladin ,,Paladino,,Paladin,,Paladín,,パラディン,,팔라딘,,圣骑士,,,,,Legend has it that the twelve Paladins of Faine have long opposed those who seek only destruction,,La légende raconte que les douze Paladins de Faine se sont longtemps opposés à ceux qui ne cherchaient que la destruction.,,La leggenda vuole che i dodici paladini di Faine abbiano a lungo opposto resistenza a coloro che cercano solo distruzione.,,"Der Legende nach haben sich die zwölf Paladine von Faine lange den Kräften widersetzt, die nur auf Zerstörung aus sind",,Cuenta la leyenda que los doce paladines de Faine se han opuesto durante mucho tiempo a aquellos que solo buscan la destrucción.,,伝説によると、フェインの12人のパラディンは、破壊だけを求める者たちに長らく反対してきた,,전설에 따르면 12명의 페인 팔라딘들은 파괴만을 추구하는 자들을 오랫동안 반대해 왔습니다,,传说费恩的十二个圣骑士长期以来一直反对那些只寻求破坏的人
Indomitable,,Implacable ,,Indomito,,Unbezwingbar,,Indomable,,不屈,,불굴의,,不屈,,,,any damage over 20% of max hp is reduced by 50%,,Tout dégât baissant les PV de plus de 20 % sont réduits de 50 %.,,i danni che superano il 20% dei PS totali sono ridotti del 50%,,Erlittener Schaden über 20 % der Max-LP wird um 50 % reduziert,,cualquier daño superior al 20 % de los PS máximos se reduce un 50 %.,,大HPの20％を超えるダメージは、50％減少する,,최대 HP의 20%를 초과하는 모든 대미지가 50% 감소합니다,,何超过最大生命值 20% 的伤害都减少 50%,
Savior's Grace,,Grâce du sauveur ,,Grazia del salvatore,,Rettende Gnade,,Gracia del salvador,,救世の恩寵,,구세주의 은총,,救世主之恩赐,,,,Healing leaves a ward on allies that increases healing taken for 3 turns.,,Les soins déploient une balise sur les alliés qui augmente les soins reçus pendant 3 tours.,,guarire protegge gli alleati con un incantesimo che aumenta l'efficacia di guarigione per 3 turni,,"Heilung hinterlässt einen Schutz bei den Verbündeten, der für 3 Runden die zugefügte Heilung erhöht.",,la curación deja un resguardo para los aliados que aumenta la curación que reciben durante 3 turnos.,,ーリングは味方に病棟を残し、3ターンの間受けるヒーリングの効果を増加させる,,치유는 동맹군에게 3턴 동안 받는 치유를 증가시켜주는 병동을 남깁니다.,,愈时在盟友身上留下一个结界，可提升治疗效果，持续 3 回合。,
Prophet,,Prophète ,,Profeta,,Prophet,,Profeta,,プロフェット,,예언자,,预言家,,,,,"The most powerful healers of the age, Prophets use their visions to mend wounds as perfectly as can be done",,"En tant que guérisseurs les plus puissants de notre âge, les prophètes utilisent le pouvoir de leurs visions pour soigner parfaitement les blessures.",,I profeti sono i guaritori più potenti di quest'epoca e usano le loro visioni per curare ferite nella maniera più perfetta possibile.,,"Die mächtigsten Heiler des Zeitalters. Propheten nutzen ihre Visionen, um Wunden so perfekt wie möglich zu heilen",,"Los curanderos más poderosos de nuestros tiempos, los profetas usan sus visiones para curar heridas de la manera más perfecta posible.",,当代で最も強力なヒーラーであるプロフェットは、未来のビジョンを元に完璧に傷を治す,,이 시대의 가장 강력한 치유사인 예언자들은 자신의 비전을 사용하여 가능한 한 완벽하게 상처를 치료합니다,,作为这个时代最强大的治疗师，语言家们可以利用他们的愿景尽可能完美地修复伤口
Light of Shaliz,,Lumière de Shaliz ,,Luce di Shaliz,,Licht von Shaliz,,Luz de Shaliz,,シャリスの光,,샬리즈의 빛,,莎莉兹之光,,,,+1 healing range,,+1 de portée de soins.,,+1 alla portata della guarigione,,Heilreichweite +1,,+1 de alcance de curación.,,ーリングの射程+1,,+1 치유 범위,,愈范围增加 +1,
Hand of God,,Main de Dieu ,,Mano di dio,,Hand Gottes,,Mano de Dios,,神の手,,신의 손,,上帝之手,,,,Dodge increased by 15% of power,,Esquive augmentée de 15 % de la puissance.,,schivata +15% del valore di potenza,,Ausweichen steigt um 15 % der Macht,,la evasión aumenta en un 15 % del poder.,,避が威力の15％分増加する,,회피가 파워의 15% 증가,,避功能增加了 15% 的能量,
Phantom,,Fantôme ,,Spettro,,Phantom,,Fantasma,,ファントム,,팬텀,,幻影,,,,,"Those who have given in fully to divine power, relinquishing their mortality to commune freely with a god's power",,Ceux qui se sont entièrement abandonnés au pouvoir divin communient librement avec lui et la puissance qu’il leur confère.,,"Coloro che si sono arresi completamente al potere divino, rinunciando alla loro mortalità per entrare liberamente in comunione con il potere di un dio.",,"Sie haben sich ganz der göttlichen Macht ergeben, ihre Sterblichkeit aufgegeben, um frei mit der Macht ihres Gottes zu kommunizieren",,"Aquellos que se han entregado completamente al poder divino, renunciando a su mortalidad para comulgar libremente con el poder de un dios.",,神に完全に身を捧げ、死を放棄して神の力と自由に交わる人々,,"신의 권능에 완전히 굴복하고, 신의 권능과 자유롭게 교감하기 위해 필멸의 삶을 포기한 이들",,那些完全屈服于神力的人，放弃永生，以自由地与神力交流
Ethereal,,Corps éthéré ,,Immateriale,,Ätherisch,,Etéreo,,幽体,,에테르,,空灵,,,,Can move through enemy units,,Peut traverser les unités ennemies.,,può muoversi attraverso le unità nemiche,,Kann sich durch gegnerische Einheiten bewegen,,puede pasar a través de las unidades enemigas.,,ユニットをすり抜けて移動できる,,적 유닛을 통과해서 이동할 수 있습니다,,以穿过敌方单位,
Reaper,,Faucheuse ,,Mietitore,,Schnitter,,Segador,,死神,,사신,,收割者,,,,Power increased 0.4% per % of enemies missing max health,,"Puissance +0,4 % pour chaque % d'ennemis n'étant pas au max de PV.",,"+0,4% potenza proporzionalmente alla salute mancante dei nemici",,"Macht steigt um 0,4 % pro Gegner unter max. LP",,"el poder aumenta un 0,4 % por cada porcentaje de enemigos a los que les falta la vida máxima.",,が失ったHPの1％あたり、威力が0.4％増加する,,최대 체력을 상실한 적의 %당 파워 0.4% 증가,,人每减少 % 的最大生命值，能量就会增加 0.4%,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blaze,,Flambeur ,,Animo fiammeggiante,,Lohe,,Luchador de la llama,,ブレイズ,,불꽃,,火焰,,,,,Disciples of flame who master the inferno ignited by their blood,,Disciple des flammes qui ont le feu dans le sang.,,Discepoli delle fiamme che padroneggiano l'inferno sprigionato dal loro sangue.,,"Anhänger der Flamme, die das von ihrem Blut entzündete Inferno beherrschen",,Discípulos de la llama que dominan el infierno encendido por su sangre.,,自らの血の火に転化し、この世を煉獄に変える炎の申し子,,피로 점화된 인페르노를 다스리는 불꽃의 제자들,,火焰门徒，掌握着由热血点燃的地狱火焰
Heat Flash,,Bouffée de chaleur ,,Ondata di calore,,Hitzewallung,,Destello calorífico,,熱の閃光,,섬광,,热闪,,,,33% chance to deal 1.6x damage,,"33 % de chance d'infliger 1,6x dégâts.",,"33% di probabilità di infliggere x1,6 danni",,"33 % Chance, 1,6-fachen Schaden zuzufügen",,"33 % de probabilidad de infligir daño x1,6.",,33％の確率で1.6倍のダメージを与える,,33% 확률로 1.6배 대미지를 입힙니다,,33% 几率造成 1.6 倍伤害,
Bonfire,,Feu de camp ,,Pira,,Freudenfeuer,,Hoguera,,大火,,모닥불,,B篝火,,,,Kills grant +4% power,,Les éliminations confèrent +4 % de puissance.,,le uccisioni forniscono +4% potenza,,Getötete Gegner bringen +4 % Macht,,las muertes otorgan un 4 % de poder adicional.,,を撃破すると、威力+4％,,사살이 +4% 파워를 부여합니다,,杀赋予 +4% 威力,
Surge,,Météomancien ,,Animo elettrico,,Sturmwelle,,Luchador del trueno,,サージ,,서지,,潮涌,,,,,Powerful stormriders who use lightning and wind to devastating effect,,De puissants mages qui utilisent les éclairs et les vents pour venir à bout de leurs ennemis.,,Potenti cavalcatori di tempeste che sfruttano gli effetti devastanti di fulmini e vento.,,"Mächtige Sturmreiter, die Blitze und Winde als vernichtende Helfer einsetzen",,Poderosos guerreros de la tormenta que utilizan los rayos y el viento con efectos devastadores.,,雷と風を操り敵に壊滅的な被害を与える強力な嵐の使い手,,번개와 바람을 이용하여 파괴적인 효과를 내는 강력한 스톰라이더,,强大的风暴骑士，利用闪电和大风造成毁灭性的影响
Eye of the Storm,,Œil du cyclone ,,Occhio della tempesta,,Auge des Sturms,,Ojo de la tormenta,,嵐の目,,폭풍의 눈,,风暴之眼,,,,35% chance to guarantee a hit and increase crit by 25%,,35 % de garantie de toucher l'ennemi et dégâts critiques +25 %.,,35% di probabilità di garantire un colpo e +25% colpo critico,,35 % Chance auf garantierten Treffer und 25 % erhöhten Krit.,,35 % de probabilidad de garantizar un impacto y aumento de crítico del 25 %.,,25％の確率で命中を保証し、必殺率を35％増加させる,,35% 확률로 적중 보장 및 치명타 25% 증가,,35% 几率保证命中并增加 25% 暴击率,
Fettering Winds,,Chaine aérienne ,,Vento incatenante,,Windfessel,,Vientos atrapadores,,風の束縛,,바람의 족쇄,,束缚之风,,,,Chain range +2,,Portée d'enchainement +2.,,+2 alla portata della catena,,Kettenreichweite +2,,+2 de alcance de cadena.,,ェーンの射程+2,,속박 범위 +2,,锁范围增 +2,
Gale,,Éoliomancien ,,Animo ventoso,,Sturmwind,,Luchador del vendaval,,ゲール,,돌풍,,飓风,,,,,Spearfighters who draw power from wind magic to strike swiftly,,Des lanciers qui tirent leur puissance de la magie des vents pour frapper rapidement.,,Lancieri che traggono potere dalla magia del vento per sferrare attacchi repentini.,,"Speerkämpfer, die aus Windmagie die Macht zum schnellen Zustoßen gewinnen",,Luchadores con lanza que extraen el poder de la magia del viento para atacar con rapidez.,,風の魔法から力を引き出し、素早く攻撃する槍兵,,바람의 마법으로 힘을 끌어내어 빠르게 공격하는 창전사들,,从风系魔法中汲取力量进行快速攻击的长矛兵
Swiftwind,,Vent violent ,,Vento rapido,,Windeseile,,Vientos rápidos,,疾風,,강풍,,疾风,,,,10% chance to hit again,,10 % de chance de frapper à nouveau.,,10% di probabilità colpire di nuovo,,10 % Chance auf weiteren Treffer,,10 % de probabilidad de volver a golpear.,,10％の確率で追加攻撃をする,,10% 확률로 다시 적중,,10% 几率再次命中,
Storm Strike,,Tornade ,,Colpo del temporale,,Sturmschlag,,Golpe de la tormenta,,嵐の一撃,,폭풍의 일격,,风暴打击,,,,50% chance to deal 1.3x damage,,"50 % de chance d'infliger 1,3x dégâts.",,"50% di probabilità di infliggere x1,3 danni",,"50 % Chance, 1,3-fachen Schaden zuzufügen",,"50 % de probabilidad de infligir daño x1,3.",,50％の確率で1.3倍のダメージを与える,,50% 확률로 1.3배 대미지를 입힙니다,,50% 几率造成 1.3 倍伤害,
Reverie,,Rêverie ,,Animo sognante,,Träumerei,,Ensoñador,,レヴァリー,,몽상,,遐想,,,,,Adepts who have learned to access the power of the Astral Plane,,Des adeptes qui ont appris à user des pouvoirs du Plan Astral.,,Adepti che hanno imparato ad accedere al potere del Piano astrale.,,"Adepten, die Zugang zur Macht der Astralebene gefunden haben",,Adeptos que han aprendido a acceder al poder del plano astral.,,霊的空間につながることを学んだアデプト,,아스트랄계의 힘에 접근하는 법을 배운 숙련자들,,已学会获取星光界力量的行家
Dream Eater,,Dévorêve ,,Mangia-sogni,,Traumesser,,Comesueños,,夢喰い,,드림 이터,,食梦者,,,,Healed for 20% of damage done,,Soigné de 20 % des dégâts infligés.,,guarisce per il 20% dei danni inflitti,,Heilung um 20 % des verursachten Schadens,,se cura en un 20 % del daño infligido.,,えたダメージの20％分回復する,,입은 대미지의 20% 치유,,愈已造成伤害的 20%,
Dreamwalker,,Marcherêve ,,Sognatore,,Traumwandler,,Sonámbulo,,夢遊,,드림워커,,梦游者,,,,attacks ignore 20% of enemy fortitude or defense,,Les attaques ignorent 20 % du courage ou de la défense ennemie.,,gli attacchi ignorano il 20% di difesa o tempra dei nemici,,Angriffe ignorieren 20 % der Standhaftigkeit oder Verteidigung des Gegners,,los ataques ignoran el 20 % de la fortaleza o defensa del enemigo.,,撃の際、敵の精神力または防御力の20％を無視する,,공격 시 적 의지 또는 방어의 20% 무시,,击无视敌人 20% 勇气或防御,
Firelord,,Seigneur du feu ,,Signore del fuoco,,Feuerherr,,Señor del fuego,,ファイアロード,,불의 군주,,火焰领主,,,,,"Living embodiments of flame, Firelords have merged with the inferno",,Des incarnations du feu en lien étroit avec l’inferno.,,"Incarnazioni delle fiamme, i signori del fuoco sono divenuti tutt'uno con l'inferno.",,Lebende Verkörperungen der Flamme. Die Feuerherren sind eins mit dem Inferno,,"Encarnaciones vivientes de la llama, los señores del fuego se han fusionado con el infierno.",,火炎地獄と融合した、炎の生ける具現化とでも言うべき存在,,"불꽃의 살아있는 화신, 불의 군주와 인페르노의 결합",,火焰的鲜活化身，烈火领主已与地狱火焰融合
Unwavering Heat,,Chaleur intenable ,,Calore risoluto,,Unnachgiebige Hitze,,Calor inquebrantable,,揺らがぬ炎,,부동의 열,,不可动摇的热量,,,,25% of Strength is added to magic,,25 % de la force est ajoutée à la magie.,,magia +25% del valore di forza,,25 % der Stärke als Bonus auf Magie,,el 25 % de la fuerza se agrega a la magia.,,力の25％が魔力に追加される,,마법에 힘의 25% 추가,,25% 的力量被添加到魔法中,
Magmatic Flux,,Flux magmatique ,,Flusso di magma,,Magmastrom,,Flujo magmático,,噴火,,마그마의 유동,,岩浆通量,,,,33% chance to deal 2x damage,,33 % de chance d'infliger 2x dégâts.,,33% di probabilità di infliggere x2 danni,,"33% Chance, 2-fachen Schaden zuzufügen",,33 % de probabilidad de infligir daño x2.,,33％の確率で2倍のダメージを与える,,33% 확률로 2배 대미지를 입힙니다,,33% 几率造成 2x 伤害,
Thunderlord,,Seigneur de la foudre ,,Signore dei fulmini,,Donnerherr,,Señor del trueno,,サンダーロード,,천둥의 군주,,雷霆领主,,,,,"Adepts who have heard the storm's call and accepted it, riding astride powerful lightning drakes",,Des adeptes qui ont répondu à l’appel de la foudre et chevauchant de puissants éclairs.,,Adepti che hanno udito il richiamo della tempesta e sono accorsi a cavallo di potenti draghi di fulmini.,,"Adepten, die den Ruf des Sturms erhört haben, reiten auf mächtigen Blitzdrachen",,Adeptos que han escuchado la llamada de la tormenta y han respondido. Cabalgan a lomos de poderosos dragones de relámpago.,,嵐の呼び声を聞き、それを受け入れたアデプト。強力な稲妻の鳥に乗っている,,폭풍의 부름을 듣고 받아들인 숙련가들은 강력한 번개 드레이크를 타고 다닙니다,,听到风暴的召唤并接受召唤的行家，骑着强大的闪电龙
Ride the Lightning,,Surféclair ,,Cavalca-fulmini,,Ritt auf dem Blitz,,Cabalgada de rayo,,雷撃,,전기 처형,,驾驭闪电,,,,50% chance for a crit to deal +60% damage,,50 % de chance pour que des dégâts critiques infligent +60 % de dégâts.,,50% di probabilità che un colpo critico infligga +60% danni,,50 % Chance auf +60 % Schaden bei kritischem Treffer,,50 % de probabilidad de que un crítico inflija un 60 % de daño adicional.,,50％の確率で、必殺ダメージ+60％,,50% 치명타 확률로 +60% 대미지를 입힙니다,,击有 50% 几率造成 +60% 伤害,
Catalyst,,Catalyste ,,Catalizzatore,,Katalysator,,Catalizador,,触媒,,촉매,,催化剂,,,,Crits against full health enemies deal +60% damage,,Les dégâts critiques infligés à des ennemis à max PV infligent +60 % de dégâts.,,i colpi critici contro nemici con tutta la salute infliggono +60% danni,,Kritische Treffer gegen Gegner bei vollen LP fügen +60 % Schaden zu,,los críticos contra enemigos con plena salud infligen un 60 % de daño adicional.,,PがMAXの敵に対する必殺ダメージ+60％,,완전 체력을 가진 적에 대한 치명타가 +60% 대미지를 입힙니다,,生命值满格的敌人暴击造成 +60% 伤害,
Windrunner,,Marchevent ,,Signore del vento,,Windläufer,,Correvientos,,ウィンドランナー,,윈드러너,,风行者,,,,,Lightning-fast spearfighters known by some to be 'stormblessed',,Des lanciers aussi rapides que l’éclair connu pour être « bénis des tempêtes ».,,"Lancieri veloci come saette. Alcuni li definiscono ""baciati dalla tempesta"".",,"Blitzschnelle Speerkämpfer, auch unter dem Namen „Sturmgesegnete“ bekannt",,"Lanceros ultrarrápidos conocidos por algunos por estar ""bendecidos por la tormenta"".",,「嵐の祝福を受けた」ことで知られる超高速の槍の使い手,,일부는 '폭풍의 축복'을 받았다고 알려진 번개처럼 빠른 창전사들,,具有闪电般速度的长矛兵，被一些人称为“风暴庇佑者”
Squall Strike,,Coup rafale ,,Colpo burrascoso,,Böiger Schlag,,Golpe de la borrasca,,突風の一撃,,질풍의 일격,,狂风斩,,,,50% chance to deal 1.3x damage,,"50 % de chance d'infliger 1,3x dégâts.",,"50% di probabilità di infliggere x1,3 danni",,"50 % Chance, 1,3-fachen Schaden zuzufügen",,"50 % de probabilidad de infligir daño x1,3.",,50％の確率で1.3倍のダメージを与える,,50% 확률로 1.3배 대미지를 입힙니다,,50% 几率造成 1.3 倍伤害,
Tempest Strike,,Coup tempête ,,Colpo tempestoso,,Stürmischer Schlag,,Golpe de la tempestad,,暴風の一撃,,폭설의 일격,,劈风斩,,,,50% chance to deal 1.3x damage,,"50 % de chance d'infliger 1,3x dégâts.",,"50% di probabilità di infliggere x1,3 danni",,"50 % Chance, 1,3-fachen Schaden zuzufügen",,"50% de probabilidad de infligir daño x1,3.",,50％の確率で1.3倍のダメージを与える,,50% 확률로 1.3배 대미지를 입힙니다,,50% 几率造成 1.3 倍伤害,
Astral Seeker,,Astralien ,,Signore astrale,,Astralsucher,,Buscador astral,,アストラルシーカー,,아스트랄 구도자,,星界探索者,,,,,Adepts who have nurtured their connection to the Astral Plane and mastered the power it provides,,Des adeptes qui ont fait maturer leur lien avec le Plan Astral et ont maitrisé sa puissance.,,Adepti che hanno coltivato la loro connessione al Piano astrale e ne padroneggiano i poteri.,,"Adepten, die ihre Verbindung zur Astralebene pflegen und die Macht beherrschen, die sie ihnen bietet",,Adeptos que han nutrido su conexión con el plano astral y han dominado el poder que les proporciona.,,霊的空間との交信を確立し、そこに存在する力を習得したアデプト,,아스트랄계와의 연결을 발전시키고 그것이 제공하는 힘을 마스터한 숙련자들,,培养成与星光界的联系并掌握了它提供的力量的行家
Phase Shift,,Déphasage ,,Onnipresente,,Phasenverschiebung,,Cambio de fase,,位相転移,,위상 이동,,相移,,,,Able to both cast and use crushing weapons.,,Peut à la fois lancer des sorts et utiliser des armes contondantes.,,può sia lanciare incantesimi che usare armi contundenti.,,Kann zaubern und zerschmetternde Waffen verwenden,,adquiere la capacidad de lanzar y usar armas aplastantes.,,砕系の武器について、投擲と打撃の両方が可能になる,,분쇄 무기 시전 및 사용 가능,,够投掷和使用粉碎武器。,
Cosmic Tides,,Marées cosmiques ,,Marea cosmica,,Kosmische Gezeiten,,Mareas cósmicas,,宇宙の鼓動,,우주의 조수,,宇宙潮汐,,,,30% chance to heal for 20% max hp and bypass 25% of resistances,,30 % de chance de soigner de 20 % des PV max et ignorer 25 % des résistances.,,30% di probabilità di guarire il 20% dei PS totali e ignorare il 25% di resistenza,,30 % Chance auf Heilung um 20 % der max. LP und Umgehen von 25 % der Widerstände,,30 % de probabilidad de curar un 20 % de los PS máximos y sortear el 25 % de las resistencias.,,30％の確率で最大HP20％を回復し、抵抗の25％を無視する,,30% 확률로 20%의 최대 HP 치유 및 25% 저항력 우회,,30% 的几率恢复 20% 的最大生命值并绕过 25% 的抗性,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natural Leader,,Leader né ,,Propensione al comando,,Geborener Anführer,,Líder natural,,天性の指導者,,타고난 지도자,,天生领袖,,,,Allies within 2 tiles gain 6 xp when Irving defeats an enemy,,Les alliés à 2 cases de portée gagnent 6 d'expérience lorsqu' Irving élimine un ennemi.,,gli alleati entro 2 caselle ottengono 6 PE quando Irving sconfigge un nemico,,"Verbündete innerhalb von 2 Feldern erhalten 6 EP, wenn Irving einen Gegner besiegt",,los aliados a menos de 2 casillas obtienen 6 PS cuando Irving derrota a un enemigo.,,ービンが敵を倒すと、2マス以内にいる味方は6ポイントの経験値を獲得,,어빙이 적을 물리치면 2타일 이내의 동맹군이 6 경험치를 얻습니다,,欧文击败敌人时，2 格内盟友都可获得 6 个点经验值,
Silky Smooth,,Doux comme la soie ,,Liscio come l'olio,,Seidig glatt,,Suave como la seda,,見事な手さばき,,비단처럼 부드러움,,丝滑,,,,Crits deal an extra 15% damage,,Les dégâts critiques infligent +15 % de dégâts.,,i colpi critici infliggono +15% danni,,Kritische Treffer verursachen 15 % Schaden zusätzlich,,los críticos infligen un 15 % de daño adicional.,,殺時に15％の追加ダメージを与える,,치명타가 15% 추가 대미지를 입힙니다,,击造成额外 15% 点伤害,
Caretaker,,Soigneux ,,Infermiera,,Pflegekraft,,Cuidador,,慈愛の喜び,,간병인,,看护者,,,,healed for 40% of any heal given to another,,Soigné de 40 % de tout soin au bénéfice d'un autre.,,si guarisce del 40% di ogni guarigione effettuata,,heilt um 40 % der auf andere angewendeten Heilung,,se cura en un 40 % de cualquier curación que otorgue a otra unidad.,,のユニットに与えたヒーリング効果の40％分回復する,,다른 사람에게 제공되는 치유의 40%만큼 치유됩니다,,予任何治愈效果的 40%,
Slumbering Strength,,Force écrasante ,,Forza dormiente,,Schlafende Kraft,,Fuerza dormida,,育ち盛り,,잠자는 힘,,沉睡的力量,,,,Can't get less than 4 stats up when leveling,,Ne peut pas obtenir moins de 4 augmentations de statistiques en gagnant un niveau.,,migliora almeno 4 statistiche quando si sale di livello,,erhöht bei Levelanstieg mindestens 4 Werte,,se garantiza mejorar al menos 4 estadísticas al subir de nivel.,,ベルアップ時に上昇ステータスが4つ未満になることはない,,레벨링 시 스탯을 4개 미만으로 올릴 수 없습니다,,级时不能获得低于 4 个点的统计数据,
